,Timestamp,FIT-800-00,FIT-800-01,FIT-800-02,FIT-800-03,FIT-800-04,TE-800-01,TE-800-02,TE-800-03,TE-800-04,TE-800-05,TE-800-06,TE-800-07,TE-800-08,TE-800-09,TE-800-10,TE-800-11,TE-800-12,TE-800-13,TE-800-14,TE-800-15,TE-800-16
76,2025-01-29 15:03:16-05:00,1.817254543,13.51319885,19.98970032,9.5462E-05,7.628175735,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.06509399,22.46170044
77,2025-01-29 15:03:17-05:00,1.817254543,13.49603271,19.98970032,9.5462E-05,7.628175735,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.06509399,22.46170044
78,2025-01-29 15:03:18-05:00,1.817254543,13.49603271,19.98970032,9.5462E-05,7.628175735,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.06509399,22.46170044
79,2025-01-29 15:03:19-05:00,1.804141283,13.49603271,20.00209808,9.5462E-05,7.599326134,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.06509399,22.46170044
80,2025-01-29 15:03:20-05:00,1.804141283,13.49603271,20.00209808,9.5462E-05,7.599326134,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.06509399,22.46170044
81,2025-01-29 15:03:21-05:00,1.804141283,13.49603271,20.00209808,9.5462E-05,7.599326134,25.07324219,28.82232666,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.93963623,21.01974487,23.58322144,23.37493896,22.62191772,23.77548218,19.06509399,22.46170044
82,2025-01-29 15:03:22-05:00,1.804141283,13.49603271,20.00209808,9.5462E-05,7.599326134,25.07324219,28.95050049,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.93963623,21.01974487,23.58322144,23.37493896,22.62191772,23.77548218,19.06509399,22.46170044
83,2025-01-29 15:03:23-05:00,1.804141283,13.49603271,20.00209808,9.5462E-05,7.599326134,25.07324219,28.95050049,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.77548218,19.16122437,22.50976563
84,2025-01-29 15:03:24-05:00,1.788643718,13.49603271,20.00209808,9.5462E-05,7.599326134,25.07324219,28.95050049,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.93963623,21.06781006,23.61526489,23.37493896,22.62191772,23.77548218,19.16122437,22.50976563
85,2025-01-29 15:03:25-05:00,1.788643718,13.49603271,20.00209808,9.5462E-05,7.599326134,25.07324219,28.95050049,28.42178345,24.64065552,9.50012207,22.65396118,122.869873,120.3704834,20.93963623,21.06781006,23.61526489,23.37493896,22.62191772,23.77548218,19.16122437,22.50976563
